415,Ing.,Suchánek,Pavel, ,31/03/1952,M,08/12/1998,
416,JUDr.,Svoboda,Cyril, ,24/11/1956,M,08/12/1998,
417,Ing.,Svoboda,Pavel, ,09/03/1969,M,08/12/1998,
418,MUDr.,Svoboda,Jan, ,27/12/1956,M,08/12/1998,
419,PhDr.,Šplíchal,Karel, ,14/11/1946,M,08/12/1998,
420, ,Šustr,Ladislav, ,13/05/1944,M,08/12/1998,
421,Ing.,Talmanová,Lucie, ,27/08/1967,Ž,13/04/2000,
422,Ing.,Urban,Milan, ,15/10/1958,M,09/12/1998,
423,Ing.,Vávra,Eduard, ,02/08/1943,M,31/01/2000,
424, ,Vejvoda,Josef, ,10/08/1935,M,13/04/2000,
425, ,Vlčková,Miroslava, ,25/11/1950,Ž,09/12/1998,
426, ,Vnouček,František, ,16/11/1945,M,09/12/1998,
427,Mgr.,Volfová,Jana, ,02/11/1957,Ž,09/12/1998,
428,Ing.,Vymětal,Vojtěch, ,27/03/1949,M,09/12/1998,
429,Ing.,Zahradil,Jan, ,20/03/1963,M,09/12/1998,
430, ,Zajíček,Tom, ,25/08/1948,M,02/12/1999,17/02/2014
431,Mgr.,Záruba,Bohuslav, ,19/04/1940,M,09/12/1998,
432,Mgr.,Zuna,Milan, ,30/05/1941,M,09/12/1998,
433,Ing.,Dyba,Karel,CSc.,21/10/1940,M,,
434, ,Tigrid,Pavel, ,27/10/1917,M,,01/09/2003
435,,Benda,František,,01/01/1900,M,,
436, ,Schneider,Jaromír, ,16/01/1940,M,,
437,Ing.,Říman,Martin, ,11/05/1961,M,,
438, ,Gruša,Jiří, ,10/11/1938,M,,
439,PhDr.,Šedivý,Jaroslav,CSc.,12/11/1929,M,,
440,Doc. Ing.,Tošovský,Josef, ,28/09/1950,M,,
441,RNDr.,Bursík,Martin, ,12/08/1959,M,,
442,MUDr.,Roithová,Zuzana, ,30/01/1953,Ž,01/01/1900,
443,MgA.,Stropnický,Martin, ,19/12/1956,M,,
444,Doc. Mgr.,Sokol,Jan,CSc.,18/04/1936,M,,
445,Prof. Ing.,Moos,Petr,CSc.,03/02/1946,M,,
446, ,Lánský,Egon, ,01/01/1900,M,,26/11/2013
447,Doc. Ing.,Mertlík,Pavel,CSc.,07/05/1961,M,,
448,JUDr.,Rychetský,Pavel, ,17/08/1943,M,,
449,Mgr.,Svoboda,Ivo, ,06/04/1948,M,,
450, ,Kavan,Jan, ,17/10/1946,M,,
451,RNDr.,Vetchý,Vladimír,CSc.,08/05/1949,M,,
452,prof. Ing.,Císař,Jaromír,CSc.,05/09/1929,M,,
453,Ing.,Fencl,Jan, ,12/06/1942,M,15/02/2000,
454,RNDr.,Kužvart,Miloš, ,20/11/1960,M,,
455,JUDr.,Motejl,Otakar, ,10/09/1932,M,,09/05/2010
456,Doc. Ing.,Peltrám,Antonín,CSc.,03/11/1930,M,,
457, ,Havlíček,Jiří, ,17/12/1956,M,26/11/1999,
458,,Śliwka,Karol,,01/01/1900,M,,
459, ,Abrahám,Jan, ,16/12/1910,M,,
460, ,Abrt,Josef, ,24/05/1924,M,,
461, ,Ács,Silvestr, ,15/01/1945,M,,
462,JUDr.,Adam,Čestmír, ,10/03/1924,M,,06/06/1999
463,PeaDr.,Adam,Gejza, ,19/01/1951,M,,
464,JUDr.,Adamčíková,Margita, ,06/04/1958,Ž,,
465, ,Adamec,Ervín, ,01/07/1909,M,,
466,Doc: RSDr.,Adamec,Ladislav,CSc.,10/09/1926,M,,14/04/2007
467,Bc.,Adámek,František, ,28/02/1955,M,,
468,PhDr.,Adámek,Jiří, ,24/08/1939,M,,
469, ,Adámek,Josef, ,25/03/1881,M,,
470, ,Adámek,Milan, ,26/12/1927,M,,
471, ,Adámek,Miroslav, ,12/05/1945,M,,
472,Ing.,Adamík,Jaroslav, ,03/06/1941,M,,
473, ,Adamová,Margita, ,18/12/1933,Ž,,
474, ,Adamová,Marie, ,17/02/1934,Ž,,
475, ,Adamovský,Antonín, ,24/04/1857,M,,12/06/1938
476, ,Adrianová,Mária, ,16/04/1943,Ž,,
477,Ing.,Ambros,Rafael, ,11/07/1952,M,,
478,JUDr.,Ambruz,Vladimír, ,22/11/1930,M,,
479, ,Anděl,Karel, ,07/11/1876,M,,14/11/1929
480,Ing.,Anděl,Václav,CSc.,20/12/1940,M,,
481, ,Andelová,Oľga, ,16/11/1950,Ž,,
482,Ing.,Anderko,Anton, ,15/01/1944,M,,
483,prom.fyz.,Andrássy,František, ,03/06/1953,M,,
484, ,Andrejová,Terézia, ,04/11/1940,Ž,,
485, ,Andrle,Antonín, ,05/04/1938,M,,
486, ,Andrlík,Vladimír, ,01/09/1926,M,,
487,JUDr.,Andrš,Josef, ,16/04/1932,M,,
488, ,Andrýs,Ján, ,18/12/1927,M,,
489,Ing.,Andrýsek,Milan, ,29/03/1950,M,,
490, ,Antal,Vojtech, ,28/08/1910,M,,
491, ,Antony,František, ,19/04/1947,M,,
492, ,Appelt,Rudolf, ,05/12/1900,M,,02/07/1955
493,Ing.,Arnošt,František, ,08/01/1936,M,,
494, ,Árvay,Jozef, ,13/02/1900,M,,09/03/1981
495, ,Aster,Jaroslav, ,07/09/1877,M,,
496,,Aubrecht,Jan,,01/01/1900,M,,
497, ,Aubrecht,Vojtěch, ,10/03/1912,M,,
498,RSDr. doc.,Auersperg,Pavel,CSc.,19/11/1926,M,,01/05/1987
499, ,Augenthalerová,Zdeňka, ,14/08/1920,Ž,,
500,MUDr.,Aulitisová,Irena, ,01/01/1936,Ž,,
501, ,Aust,Jaromír, ,18/02/1918,M,,
502, ,Aust,Ludvík, ,18/08/1863,M,,
503,prof.,Axman,Miloš,zasl. um.,20/11/1926,M,,
504,Ing.,Axmann,František, ,31/01/1947,M,,
505, ,Axmann,Rudolf, ,04/06/1894,M,,
506, ,Babálová,Marta, ,13/12/1930,Ž,,
507, ,Babánek,Josef, ,20/06/1863,M,,14/03/1941
508, ,Babej,Peter, ,25/07/1900,M,,19/11/1979
509, ,Bábek,Alois, ,07/06/1885,M,,
510, ,Babel,Kurt, ,10/10/1897,M,,
511,Ing.,Bábi,Péter, ,29/09/1955,M,,
512, ,Babilonská,Zita, ,08/05/1927,Ž,,
513, ,Babinec,Štefan, ,31/12/1919,M,,
514,Ing.,Bačík,Vladimír, ,04/08/1948,M,,
515, ,Bacílek,Karol, ,02/10/1896,M,,19/03/1974
516,prom.práv.,Bačinský,Štefan, ,24/04/1954,M,,
517,Ing.,Baco,Peter, ,09/04/1945,M,,
518,MUDr.,Baculáková,Veronika, ,13/03/1940,Ž,,
519, ,Baeran,Alois, ,16/05/1872,M,,
520,Ing.,Bagín,Pavol, ,19/10/1953,M,,
521, ,Bagoňa,Ondrej, ,26/11/1936,M,,
522, ,Bahyl,Pavol, ,12/04/1928,M,,
523,JUDr.,Bacher,František, ,16/06/1884,M,,
524,Ing.,Baier,Jiří, ,01/06/1915,M,,
525, ,Bajerová,Antonie, ,06/09/1927,Ž,,
526,MUDr.,Bajnok,István, ,15/01/1941,M,,
527,Ing.,Bakšay,Jozef, ,23/02/1951,M,,
528, ,Bakuľa,Michal, ,23/08/1911,M,,
529, ,Balabán,Oldřich, ,22/08/1927,M,,13/11/1980
530, ,Balánová,Irena, ,01/04/1949,Ž,,
531,prof:MUDr.,Balaš,Vladimír,DrSc.,03/02/1924,M,,
532, ,Baláž,Jozef, ,26/04/1927,M,,
533,PhDr.,Balcárek,Pavel, ,03/08/1940,M,,
534,MUDr.,Baldovský,Ľudovít, ,24/11/1948,M,,
535, ,Baleszová,Mária, ,31/10/1936,Ž,,
536,Ing.,Balgavý,Pavol,CSc.,16/06/1944,M,,
537,Ing.,Balík,Petr, ,09/06/1950,M,,
538, ,Balla,Zoltán, ,27/11/1955,M,,
539, ,Balog,Dezider, ,18/01/1962,M,,
540, ,Balog,Ernest, ,01/01/1927,M,,
541, ,Balogh,Štefan, ,21/05/1943,M,,
542, ,Baňařová,Eva, ,07/12/1955,Ž,,
543,Ing.,Bandžák,Ján, ,22/02/1921,M,,
544, ,Bánes,Alexander, ,14/02/1921,M,,
545, ,Bánský,Zoltán, ,10/07/1913,M,,
546,Ing.,Baráček,Gustav, ,07/09/1912,M,,
547, ,Barák,Rudolf, ,11/05/1915,M,,
548,prof. ing.,Baran,Michal,CSc.,06/05/1920,M,,
549, ,Baran,Pavol, ,23/01/1925,M,,
550,Ing.,Barčák,Andrej, ,19/01/1920,M,,23/07/1984
551,,Bardoňová,Jana,,01/01/1900,Ž,,
552, ,Bareš,Gustav, ,22/10/1910,M,,
553, ,Bařina,František, ,27/01/1863,M,,
554, ,Bařinová,Pavla, ,09/03/1935,Ž,,
555,JUDr.,Barša,Emanuel, ,23/01/1910,M,,08/04/1971
556, ,Barša,Josef, ,17/01/1895,M,,
557,PhDr. doc,Bárta,Boleslav,CSc.,14/08/1929,M,,31/05/1991
558, ,Bárta,Zdeněk, ,22/03/1949,M,,
559,Ing.,Barták,Radko, ,29/06/1934,M,,
560, ,Barták,Václav, ,26/09/1881,M,,
561,Ing.,Bartakovics,Štefan, ,18/08/1939,M,,
562, ,Bartalos,Štefan, ,09/10/1926,M,23/10/1976,
563,,Bartášek,Jaromír,,01/01/1900,M,,
564, ,Bartel,Hans, ,22/01/1886,M,,
565, ,Bartheldy,Miroslav, ,12/12/1936,M,,
566, ,Bartíková,Krista, ,29/09/1925,Ž,,
567,JUDr.,Bartončík,Josef, ,18/03/1943,M,,
568, ,Bartoš,Antonín, ,12/09/1910,M,,
569, ,Bartoš,Lubomír, ,27/05/1934,M,,
570,MUDr.,Bartoš,Miroslav,CSc.,18/06/1954,M,,
571, ,Bartoš,Václav, ,28/09/1915,M,,
572, ,Bartošek,Miroslav, ,24/09/1943,M,,
573,JUDr.,Bartošek,Theodor, ,04/11/1877,M,,05/09/1954
574, ,Bartošík,Jan, ,27/01/1965,M,,
575,PhDr.,Bartošková,Věra, ,29/09/1943,Ž,,
576,JUDr. prof,Bartuška,Jan, ,17/05/1908,M,,27/08/1970
577,akad.,Baruš,Vlastimil, ,11/10/1935,M,,
578,RSDr.,Baryl,Jan, ,20/12/1925,M,,21/11/1977
579, ,Baštigál,Eduard, ,13/03/1952,M,,
580, ,Bašťovanský,Štefan, ,07/02/1910,M,,27/11/1952
581,JUDr.,Bátěk,Václav, ,20/03/1912,M,,
582, ,Žáčková-Batková,Jaromíra, ,16/01/1902,Ž,21/10/1945,
583,Ing.,Batta,István, ,15/01/1955,M,,
584,Ing.,Battěk,Rudolf, ,02/11/1924,M,,17/03/2013
585, ,Baudyš,Stanislav, ,06/05/1906,M,,
586,Ing.,Bauer,Miroslav, ,14/04/1927,M,,
587, ,Bauer,Oldřich, ,15/03/1939,M,,
588, ,Baumgartl,Johann, ,15/06/1883,M,,
589, ,Bayer,František, ,10/05/1885,M,,
590,Ing.,Bazala,Stanislav, ,22/06/1940,M,,
591, ,Bazala,Štefan, ,26/12/1884,M,,
592,JUDr.,Bazovský,Ludevít, ,01/01/1872,M,,
593, ,Bečák,Jaroslav, ,09/05/1887,M,,
594,Ing.,Bečka,Bohdan, ,14/04/1863,M,,26/07/1940
595, ,Bečko,Ján, ,16/11/1889,M,15/11/1925,14/04/1972
596, ,Bednaříková,Marie, ,05/10/1920,Ž,,
597, ,Běhálek,Luboš, ,04/08/1945,M,,
598,JUDr.,Beharka,Ján, ,20/11/1911,M,,
599, ,Bechyně,Rudolf, ,06/04/1881,M,,01/01/1948
600, ,Bekárek,Milan, ,03/03/1932,M,,
601, ,Bekr,Antonín, ,11/05/1912,M,,
602,PhDr: Ing.,Belas,Jozef, ,01/12/1920,M,,
603,MUDr.,Bělehrádek,Jan, ,18/12/1896,M,,
604, ,Bělíková,Adéla, ,25/10/1910,Ž,,
605,Ing.,Belko,Jozef, ,01/11/1929,M,,
606,JUDr.,Bella,Methoděj, ,09/12/1869,M,,25/11/1946
607,JUDr.,Belluš,Samuel, ,02/10/1916,M,,
608, ,Bellušová,Edita, ,05/11/1940,Ž,,
609,MUDr.,Belohorská,Irena, ,13/03/1948,Ž,,
610, ,Belokostolská,Mária, ,19/12/1898,Ž,,
611, ,Benada,Ľudovít, ,23/08/1899,M,,13/06/1973
612,Ing.,Benc,Miloslav, ,13/11/1925,M,,03/04/1976
613,JUDr.,Benčík,Michal,CSc.,11/09/1932,M,,
614, ,Benčíková,Albína, ,10/03/1926,Ž,,
615,akad.,Benda,Břetislav, ,23/12/1925,M,,
616, ,Benda,Ferdinand, ,30/10/1880,M,,09/06/1952
617,Dr. Ing.,Benda,Štěpán, ,24/02/1911,M,,
618,PhDr.,Benda,Václav, ,08/08/1946,M,,02/06/1999
619, ,Bendík,Ján, ,25/12/1903,M,,25/02/1970
620, ,Bendík,Miroslav, ,12/10/1945,M,,
621, ,Bendová,Gizela, ,13/11/1922,Ž,,
622, ,Bendžák,Ján, ,20/10/1951,M,,
623, ,Beneš,Alois, ,27/03/1882,M,,
624,PhDr.,Beneš,Edvard, ,28/05/1884,M,15/11/1925,03/09/1948
625, ,Beneš,František, ,06/01/1907,M,,
626, ,Beneš,Jiří, ,21/06/1919,M,,
627, ,Beneš,Vojta, ,17/05/1878,M,,20/11/1951
628, ,Benešová,Josefa, ,20/03/1927,Ž,,
629, ,Benešová,Lenka, ,11/08/1928,Ž,,
630,Ing.,Benešová,Zdeňka, ,30/12/1951,Ž,,
631,MUDr.,Beniač,Peter, ,20/07/1949,M,,
632, ,Benko,František, ,09/06/1921,M,,
633, ,Benko,Pavel, ,25/01/1927,M,,
634,RSDr.,Beňo,Mikuláš,CSc.,12/11/1930,M,,
635, ,Beňo,Ondrej, ,04/06/1920,M,,25/03/1976
636,JUDr.,Berák,Jaromír, ,15/03/1902,M,,03/12/1964
637, ,Beran,Alois, ,16/07/1924,M,,
638, ,Beran,Josef, ,15/12/1896,M,,
639, ,Beran,Oldřich, ,22/02/1905,M,,
640, ,Beran,Rudolf, ,28/12/1887,M,,28/05/1954
641, ,Beránková,Vlasta, ,27/11/1925,Ž,,
642, ,Berečka,Rudolf, ,19/09/1913,M,,
643, ,Berenreiter,Václav, ,29/12/1940,M,,
644, ,Bereza,Rudolf, ,15/02/1942,M,,
645, ,Bergman,Rudolf, ,15/07/1876,M,,23/01/1940
646, ,Bergmann,Hugo, ,19/08/1870,M,,
647, ,Berit,Jaromír, ,08/09/1931,M,,
648,JUDr.,Bernard,Vilém, ,05/05/1912,M,,22/05/1992
649,Ing.,Bernášek,Jaroslav, ,31/01/1951,M,,
650, ,Bernášková,Alena, ,22/05/1920,Ž,,
651, ,Bernášková,Květoslava, ,25/06/1931,Ž,,
652, ,Bernát,Alojz, ,05/05/1914,M,,
653, ,Berník,Matej, ,28/06/1922,M,,
654, ,Berta,Ján, ,31/10/1930,M,,
655, ,Bertl,Pavel, ,30/06/1946,M,,
656, ,Bešíková,Ivana, ,10/10/1950,Ž,,
657, ,Besserová-Kleňhová,Ladislava, ,27/06/1912,Ž,15/05/2000,
658, ,Betíková,Anna, ,02/06/1916,Ž,,
659, ,Beuer,Gustav, ,24/02/1893,M,,21/03/1947
660, ,Beutel,Franz, ,21/01/1887,M,,12/08/1933
661, ,Bezděk,Bedřich, ,18/07/1876,M,,
662, ,Bezděk,Josef, ,10/08/1945,M,,
663, ,Bezděk,Zdeněk, ,02/09/1905,M,,
664,Ing.,Bezecný,Jiří, ,26/12/1933,M,,
665,Ing.,Běžel,Václav, ,02/09/1926,M,,
666, ,Bibeň,Vladimír, ,15/07/1943,M,,
667, ,Bicková,Jitka, ,11/05/1958,Ž,,
668,Ing.,Bielik,Ernest, ,18/06/1917,M,,
669, ,Bielik,Štefan, ,24/12/1913,M,,
670,Ing.,Bichler,Antonín, ,20/01/1920,M,,
671,RSDr.,Biľak,Vasil, ,10/08/1917,M,,06/02/2014
673, ,Bílek,František, ,25/03/1891,M,,
674, ,Bilková,Jarmila, ,01/10/1926,Ž,,
675,Ing.,Bill,František, ,01/02/1930,M,,
676, ,Bína,Josef, ,21/02/1897,M,,
677,MVDr.,Bindas,Tibor, ,28/06/1963,M,,
678, ,Biňovec,František, ,06/11/1875,M,,
679, ,Biňovec,Karel, ,23/10/1942,M,,30/06/1991
680, ,Birke,Hubert, ,21/01/1892,M,,
681, ,Bistřický,Otomar, ,27/05/1880,M,,18/03/1949
682, ,Blaha,Ladislav, ,22/08/1893,M,,21/09/1973
683, ,Bláha,Bohuslav, ,04/07/1911,M,,
684,MUDr. prof,Bláha,František, ,09/06/1896,M,,26/03/1979
685, ,Bláha,Michal, ,03/05/1964,M,,
686, ,Blahák,Ján, ,26/05/1929,M,,
687,Ing.,Blahník,Miloslav, ,22/12/1927,M,,
688,MUDr.,Blaho,Pavel, ,25/03/1867,M,,29/11/1927
689,Ing.,Blaho,Pavol, ,14/06/1903,M,,
690, ,Blaško,Štefan, ,05/11/1915,M,,
691, ,Blatny,Fanni, ,22/03/1873,M,15/11/1925,
692,prof. Ing.,Blažej,Anton,DrSc.,10/03/1927,M,,
693,PhDr.,Blažek,Antonín, ,10/01/1945,M,,
694,akad.malíř,Blažek,Jan,prof,10/01/1920,M,,
695, ,Blažek,Jaroslav, ,07/05/1882,M,,
696,Ing.,Blažek,Oldřich, ,02/07/1935,M,,
697, ,Blažek,Štefan, ,15/12/1895,M,,
698, ,Blažek,Václav, ,20/09/1937,M,,
699,Ing.,Blažek,Vladimír, ,05/04/1929,M,,
700,akad.,Blažkovič,Dionýz, ,02/08/1913,M,,
701, ,Bleyer,Jan, ,01/01/1912,M,,
702, ,Blín,Josef, ,12/01/1934,M,,
703, ,Blisková,Anna, ,24/07/1936,Ž,,
704,JUDr.,Bobek,Bedřich, ,08/11/1874,M,,
705, ,Bobek,Emil, ,06/01/1883,M,,
706, ,Bobková,Božena, ,01/11/1940,Ž,,
707, ,Bobok,Arnold, ,09/04/1876,M,,31/10/1924
708,MUDr.,Bobovnický,Július, ,12/07/1935,M,,
709, ,Bocek,Karel, ,18/04/1926,M,,
710, ,Bočková,Jiřina, ,19/09/1949,Ž,,
711,prof.MVDr.,Boďa,Koloman,DrSc.,04/04/1927,M,,
712,Ing.,Boďa,Miloslav, ,10/02/1927,M,,
713, ,Bódisová,Elena, ,19/12/1941,Ž,,
714,Ing.,Bodnár,František, ,04/11/1931,M,,
715, ,Bohatová,Anna, ,21/10/1922,Ž,,
716, ,Bohdálek,Přemysl, ,06/07/1937,M,,
717, ,Bohdanovský,Tibor, ,26/12/1920,M,,
718,PhDr.,Böhm,Emanuel, ,01/02/1909,M,,
719, ,Böhm,Georg, ,26/10/1896,M,,14/02/1947
720, ,Böhm,Rudolf, ,21/08/1891,M,,
721, ,Böhr,Josef, ,21/11/1862,M,,
722,RSDr.,Bohunický,Peter, ,02/07/1952,M,,
723, ,Bohunský,Ján, ,19/02/1918,M,,
724, ,Bohuš,Vincent, ,14/05/1900,M,,
725, ,Bohuslav,Adolf, ,17/06/1925,M,,
726,RSDr.,Bochenek,Miroslav,CSc.,15/06/1929,M,,
727, ,Bolen,Václav, ,03/02/1887,M,,17/12/1963
728, ,Böllmann,Georg, ,13/12/1866,M,,17/05/1933
729, ,Bollo,Alexander, ,25/02/1927,M,,
730, ,Bónová,Elena, ,10/10/1935,Ž,,
731,Ing.,Borguľa,Michal, ,21/06/1945,M,,
732, ,Borisová,Zdena, ,04/04/1954,Ž,,
733, ,Borkaňuk,Olexa, ,11/01/1901,M,,03/10/1942
734,Ing.,Boros,Zoltán, ,16/06/1945,M,,
735, ,Boroš,Ján, ,17/04/1921,M,,
736,Ing.,Borovička,Martin, ,26/11/1950,M,,
737, ,Borovský,Ondrej, ,09/03/1890,M,,23/08/1953
738, ,Borovszky,Géza, ,14/04/1884,M,,
739, ,Borský,Vladimír, ,15/07/1913,M,,
740, ,Borůvka,Josef, ,18/12/1911,M,,30/07/1979
741,,Bosák,Vladimír,,01/01/1900,M,,
742,Ing.,Bošnák,Štefan, ,30/10/1947,M,,
743, ,Botková,Terezia, ,16/11/1921,Ž,,
744, ,Botková,Zdena, ,07/06/1927,Ž,,
745,Dr. Ing.,Botto,Ján, ,12/07/1876,M,15/11/1925,03/03/1958
746,JUDr.,Bouček,Václav, ,05/09/1869,M,,
747,Ing.,Bouchal,Adolf, ,14/09/1902,M,,
748, ,Bouška,Jaroslav, ,13/11/1879,M,,
749,PHDr.,Brabec,Antonín, ,27/01/1928,M,,25/11/1984
750,JUDr.,Brabec,Jaroslav, ,28/07/1869,M,,29/01/1930
751, ,Brabenec,František, ,15/08/1928,M,,
752, ,Bráborec,Miloslav, ,04/12/1922,M,,
753, ,Bračok,Štefan, ,13/10/1919,M,,
754,Ing.,Brada,Stanislav, ,06/02/1926,M,,
755, ,Bradáč,Bohumír, ,31/05/1881,M,,20/10/1935
756, ,Brančík,Antonín, ,03/12/1918,M,,
757, ,Branecký,Jozef, ,10/03/1878,M,15/11/1925,
758,PhDr.,Branná,Dana, ,09/12/1959,Ž,,
759,JUDr.,Branžovský,Jiří, ,11/07/1898,M,,
760,Dr. Ing.,Brdlík,Vladislav, ,26/07/1879,M,,
761,RSDr.,Brejha,Jiří, ,01/08/1924,M,,
762, ,Brenčič,Štefan, ,14/07/1920,M,,
763, ,Březinová,Květoslava, ,24/06/1930,Ž,,
764,JUDr.,Brežný,Jan, ,27/03/1871,M,,25/12/1939
765,JUDr.,Brežný,Vladimír, ,27/08/1905,M,,04/08/1978
766, ,Brida,Matúš, ,03/09/1900,M,,
767, ,Brieška,Jozef, ,01/05/1891,M,,
768, ,Břicháček,Jaroslav, ,24/02/1894,M,,
769, ,Brisuda,Josef, ,06/11/1932,M,,
770, ,Brodecký,Vilém, ,01/08/1874,M,,21/01/1950
771, ,Bródy,Andrej, ,02/07/1895,M,,
772,prom.práv.,Brodziansky,Kamil, ,22/03/1936,M,,
773, ,Broj,Stanislav, ,28/09/1901,M,,
774, ,Brokeš,Slavoj, ,10/06/1933,M,,
775, ,Brož,Josef, ,07/02/1938,M,,
776, ,Brožík,Karel, ,04/11/1881,M,,20/06/1942
777,JUDr.,Brúha,Jozef, ,26/01/1908,M,,
778, ,Brukner,Jan, ,05/02/1891,M,,26/05/1949
779,JUDr.,Brunar,Heinrich, ,05/10/1876,M,,10/06/1933
780, ,Brunner,Miloš, ,21/06/1932,M,,
781,RSDr.PhDr.,Brůžek,Miloslav,CSc.,25/04/1923,M,,
782, ,Brůžek,Zdeněk, ,12/07/1933,M,,
783, ,Brychová,Ludmila, ,21/10/1945,Ž,,
784, ,Buban,Slávko, ,28/01/1946,M,,
785, ,Bubeník,Jan, ,04/04/1968,M,,
786, ,Bubeník,Radomír, ,29/04/1929,M,,
787, ,Bubník,František, ,28/07/1907,M,,20/12/1973
788, ,Bubník,Josef, ,14/05/1879,M,,04/07/1957
789, ,Bubník,Stanislav, ,14/09/1896,M,,
790,,Bučák,Pavel,,01/01/1900,M,,
791, ,Bučák,Pavol, ,08/09/1906,M,,
792,ThDr.,Buday,Jozef, ,28/01/1877,M,15/11/1925,15/11/1939
793, ,Budig,Franz, ,25/03/1870,M,,
794, ,Budig,Max, ,04/07/1892,M,,
795,JUDr.,Budínský,Jaroslav, ,17/09/1865,M,,12/05/1939
796,JUDr.,Bugár,Miloš, ,25/05/1899,M,,
797,Ing.,Bugár,Vojtěch, ,07/07/1958,M,,
798, ,Buchta,Alois, ,01/01/1900,M,,
799, ,Buchvaldek,Jan, ,23/09/1903,M,,
800, ,Bukó,Ernest, ,12/06/1920,M,,
801,Mgr.,Bulík,Peter, ,13/01/1958,M,,
802,JUDr.,Bulín,Hynek, ,13/12/1869,M,,18/05/1950
803, ,Buľko,Štefan, ,09/10/1914,M,,24/02/1975
804, ,Buňa,Juraj, ,28/05/1938,M,,
805,JUDr.,Bunža,Bohumír, ,10/02/1908,M,,
806,Ing.,Buocik,Ján, ,17/11/1941,M,,
807, ,Buráňová,Anna, ,21/10/1946,Ž,,
808,,Burčák,Pavol,,01/01/1900,M,,
809, ,Burda,Oldřich, ,14/12/1924,M,,
810, ,Bureš,Bohumil, ,13/07/1908,M,,
811, ,Bureš,Jiří, ,25/11/1944,M,,
812, ,Bureš,Josef, ,15/07/1926,M,,
813,MUDr.,Bureš,Rudolf, ,14/03/1906,M,,
814,JUDr.,Burešová,Dagmar, ,19/10/1929,Ž,,
815,,Burger,Jaroslav,,01/01/1900,M,,
816, ,Burger,Oldřich, ,09/07/1922,M,,
817, ,Burian,Edmund, ,18/11/1878,M,,23/11/1935
818, ,Burian,Emil, ,11/06/1904,M,,09/08/1959
819,JUDr.,Burian,Gustav, ,28/10/1900,M,,
820,Ing.,Burian,Jiří, ,03/01/1921,M,,
821, ,Burian,Petr, ,17/02/1945,M,,
822, ,Burian,Václav, ,16/01/1933,M,,
823, ,Búřil,Jaromír, ,23/09/1930,M,,
824, ,Buříval,František, ,01/10/1868,M,,08/08/1929
825,Ing.,Burjan,Jan, ,02/12/1886,M,,11/04/1945
826, ,Burša,Vladimír, ,08/04/1924,M,,
827,MVDr.,Burský,Oldřich, ,17/10/1933,M,,
828, ,Bušíková,Mária, ,01/12/1950,Ž,07/06/1981,
829,Ing.,Buzalka,Vladimír, ,03/03/1950,M,,
830,MUDr.,Buzek,Jan, ,27/03/1874,M,,
831, ,Buzek,Leopold, ,15/11/1925,M,,
832,Ing.,Bystrický,Ľubor,CSc.,13/03/1948,M,,
833, ,Cabal,Jaroslav, ,02/01/1953,M,,
834, ,Cabalková,Drahomíra, ,05/07/1936,Ž,,
835,PhDr.prof.,Čada,Václav,DrSc.,14/09/1942,M,,
836,Ing.,Caha,Miroslav, ,23/01/1940,M,,
837, ,Čaja,Milan, ,19/11/1954,M,,
838, ,Čajko,Lubomír, ,29/11/1939,M,,
839, ,Čakrtová,Blažena, ,04/11/1919,Ž,,
840,JUDr.,Čalfa,Marián, ,07/05/1946,M,,
841, ,Čambalová,Vincencia, ,08/05/1930,Ž,,
842, ,Čančara,Jan, ,01/05/1872,M,,
843, ,Čanda,Mikuláš, ,13/02/1932,M,,02/08/1979
844, ,Caňkář,Josef, ,05/11/1889,M,,
845, ,Cap,Štefan, ,04/12/1917,M,,
846, ,Čáp,František, ,21/11/1907,M,,
847, ,Čáp,Josef, ,09/10/1912,M,,
848, ,Čapek,Drahoslav, ,02/02/1936,M,,
849, ,Čapka,František, ,24/09/1879,M,,
850, ,Čapka,Miroslav, ,13/06/1925,M,,27/11/1983
851, ,Čaplovič,Vladímír, ,18/10/1905,M,,
852, ,Čápová,Libuše, ,25/08/1925,Ž,,
853,Ing.,Čarnogurský,Ivan, ,27/05/1933,M,,
854, ,Čáslavská,Pavla, ,05/06/1947,Ž,07/06/1981,
855, ,Časný,Felix, ,28/12/1864,M,,11/12/1948
856, ,Čavojský,Rudolf, ,13/12/1901,M,,
857,JUDr.,Čech,Ján, ,05/06/1915,M,,
858,PhDr.,Čech,Vítězslav,CSc.,15/05/1933,M,,
859, ,Čech,Vladimír, ,06/07/1951,M,,22/03/2013
860, ,Čechová,Heda, ,17/07/1928,Ž,,
861, ,Čechová,Růžena, ,15/02/1907,Ž,,
862,Ing.,Čejka,Jiří, ,07/07/1954,M,,
863,MUDr.,Čejková,Mahulena, ,23/08/1936,Ž,,
864, ,Cejnek,Rudolf, ,01/01/1900,M,,
865, ,Čekanová,Žofia, ,19/12/1919,Ž,,
866,JUDr.,Čepička,Alexej, ,18/08/1910,M,,
867, ,Čepičková,Jana, ,22/04/1953,Ž,,
868, ,Cepl,Ladislav, ,18/02/1954,M,,
869,,Čermáček,Ľudovít,,01/01/1900,M,,
870, ,Čermak,Karl, ,26/05/1881,M,,31/10/1924
871,Ing.,Čermák,Augustin, ,02/08/1929,M,,
872, ,Čermák,Bohumil, ,06/04/1922,M,,
873,,Čermák,Josef,,01/01/1900,M,,
