60223,237,0
60225,238,0
60226,238,0
60228,240,0
60229,241,0
60230,246,0
60231,246,0
60232,247,0
60233,247,0
60234,247,0
60235,247,0
60236,247,0
60237,247,0
60238,247,0
60239,247,0
60240,247,0
60241,271,0
60242,271,1
60243,271,0
60244,272,0
60245,279,0
60246,279,0
60247,280,0
60248,280,0
60249,280,0
60250,280,0
60251,280,0
60252,280,0
60253,280,0
60254,286,0
60255,286,1
60256,286,0
60257,286,0
60258,286,0
60259,286,0
60260,286,0
60261,286,0
60262,286,0
60263,286,0
60264,286,0
60265,287,0
60266,287,0
60267,287,0
60268,290,0
60269,290,0
60270,290,0
60271,290,0
60272,290,0
60273,290,0
60274,290,0
60275,290,0
60276,291,0
60277,291,0
60278,291,0
60279,291,0
60280,291,0
60281,291,0
60282,291,0
60283,291,0
60284,291,0
60285,291,0
60286,291,0
60287,292,0
60288,292,0
60289,292,0
60290,292,0
60291,292,0
60292,292,0
60293,292,0
60294,292,0
60295,292,0
60296,293,0
60297,293,0
60298,294,0
60299,294,0
60300,295,0
60301,295,0
60302,295,0
60303,295,0
60304,295,0
60305,295,0
60306,295,0
60307,295,0
60308,295,0
60309,295,0
60310,296,0
60311,296,0
60312,297,0
60313,297,0
60319,299,0
60320,307,0
60321,312,0
60322,313,0
60314,1,0
60315,1,0
60316,1,0
60317,17,0
60318,17,0
60323,18,0
60486,32,0
60662,35,0
60663,35,0
60664,35,0
60665,36,0
60666,36,0
60667,36,0
60668,36,0
60669,36,0
60670,36,0
60671,36,0
60672,36,0
60673,37,0
60674,37,0
60675,37,0
60676,37,0
60677,37,0
60678,37,0
60679,37,0
60680,37,0
60681,38,0
60682,38,0
60683,38,0
60684,38,0
60685,38,0
60686,38,0
60687,39,0
60688,39,0
60689,39,0
60690,39,0
60691,39,0
60324,1,0
60325,7,0
60326,7,0
60327,7,0
60328,7,0
60329,7,0
60330,7,0
60331,7,0
60332,7,0
60333,7,0
60335,8,0
60336,16,0
60337,16,0
60338,17,0
